"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"119",119,1692006772520,"14/08/2023 09:52:52",1692010372520,1,"14/08/2023 11:52:52",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",58,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPPRF20908"
"120",120,1692006774691,"14/08/2023 09:52:54",1692010374691,1,"14/08/2023 11:52:54",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",59,"Task","Screen 1","113qg5",1,"response","You did what was asked of you.",2166,2149,2166,2166,2149,2166,1,2166,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You did what was asked of you.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF20908"
"121",121,1692006776435,"14/08/2023 09:52:56",1692010376435,1,"14/08/2023 11:52:56",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",59,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF20908"
"122",122,1692006778024,"14/08/2023 09:52:58",1692010378024,1,"14/08/2023 11:52:58",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",60,"Task","Screen 1","113qg5",1,"response","That was perfect.",1582,1566,1582,1582,1566,1582,1,1582,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You appear very smart.","Task",NA,NA,NA,"SUPPRF20908"
"123",123,1692006779768,"14/08/2023 09:52:59",1692010379768,1,"14/08/2023 11:52:59",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",60,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You appear very smart.","Task",NA,NA,NA,"SUPPRF20908"
"124",124,1692006782324,"14/08/2023 09:53:02",1692010382324,1,"14/08/2023 11:53:02",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",61,"Task","Screen 1","113qg5",1,"response","You appeared very confident.",2550,2533,2550,2550,2533,2550,1,2550,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You're very articulate.","You appeared very confident.","Task",NA,NA,NA,"SUPPRF20908"
"125",125,1692006784066,"14/08/2023 09:53:04",1692010384066,1,"14/08/2023 11:53:04",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",61,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You appeared very confident.","Task",NA,NA,NA,"SUPPRF20908"
"126",126,1692006786297,"14/08/2023 09:53:06",1692010386297,1,"14/08/2023 11:53:06",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",62,"Task","Screen 1","113qg5",1,"response","You're very articulate.",2231,2216,2231,2231,2216,2231,1,2231,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","Well done!","Task",NA,NA,NA,"SUPPRF20908"
"127",127,1692006788051,"14/08/2023 09:53:08",1692010388051,1,"14/08/2023 11:53:08",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",62,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","Well done!","Task",NA,NA,NA,"SUPPRF20908"
"128",128,1692006790287,"14/08/2023 09:53:10",1692010390287,1,"14/08/2023 11:53:10",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",63,"Task","Screen 1","113qg5",1,"response","You came across really well.",2233,2216,2233,2233,2216,2233,1,2233,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","You came across really well.","Task",NA,NA,NA,"SUPPRF20908"
"129",129,1692006792030,"14/08/2023 09:53:12",1692010392030,1,"14/08/2023 11:53:12",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",63,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You came across really well.","Task",NA,NA,NA,"SUPPRF20908"
"130",130,1692006793252,"14/08/2023 09:53:13",1692010393252,1,"14/08/2023 11:53:13",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",64,"Task","Screen 1","113qg5",1,"response","That was perfect.",1217,1200,1217,1217,1200,1217,1,1217,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF20908"
"131",131,1692006794995,"14/08/2023 09:53:14",1692010394995,1,"14/08/2023 11:53:14",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",64,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF20908"
"132",132,1692006797735,"14/08/2023 09:53:17",1692010397735,1,"14/08/2023 11:53:17",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",65,"Task","Screen 1","113qg5",1,"response","Well done!",2733,2716,2733,2733,2716,2733,1,2733,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You are really engaging when you speak.","Well done!","Task",NA,NA,NA,"SUPPRF20908"
"133",133,1692006799477,"14/08/2023 09:53:19",1692010399477,1,"14/08/2023 11:53:19",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",65,"Task","Screen 3","izqege",2,"continue","",1765,1765,1765,1765,1765,1765,1,1765,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","Well done!","Task",NA,NA,NA,"SUPPRF20908"
"134",134,1692006800916,"14/08/2023 09:53:20",1692010400916,1,"14/08/2023 11:53:20",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",66,"Task","Screen 1","113qg5",1,"response","You came across really well.",1434,1417,1434,1434,1417,1434,1,1434,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was decent.","You came across really well.","Task",NA,NA,NA,"SUPPRF20908"
"135",135,1692006802660,"14/08/2023 09:53:22",1692010402660,1,"14/08/2023 11:53:22",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",66,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You came across really well.","Task",NA,NA,NA,"SUPPRF20908"
"136",136,1692006804848,"14/08/2023 09:53:24",1692010404848,1,"14/08/2023 11:53:24",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",67,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",2183,2166,2183,2183,2166,2183,1,2183,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF20908"
"137",137,1692006806592,"14/08/2023 09:53:26",1692010406592,1,"14/08/2023 11:53:26",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",67,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF20908"
"138",138,1692006809564,"14/08/2023 09:53:29",1692010409564,1,"14/08/2023 11:53:29",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",68,"Task","Screen 1","113qg5",1,"response","You said all the right things.",2966,2949,2966,2966,2949,2966,1,2966,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","Your description was very insightful.","Task",NA,NA,NA,"SUPPRF20908"
"139",139,1692006811306,"14/08/2023 09:53:31",1692010411306,1,"14/08/2023 11:53:31",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",68,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","Your description was very insightful.","Task",NA,NA,NA,"SUPPRF20908"
"140",140,1692006813062,"14/08/2023 09:53:33",1692010413062,1,"14/08/2023 11:53:33",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",69,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",1750,1733,1750,1750,1733,1750,1,1750,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF20908"
"141",141,1692006814806,"14/08/2023 09:53:34",1692010414806,1,"14/08/2023 11:53:34",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",69,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF20908"
"142",142,1692006816096,"14/08/2023 09:53:36",1692010416096,1,"14/08/2023 11:53:36",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",70,"Task","Screen 1","113qg5",1,"response","That was perfect.",1282,1266,1282,1282,1266,1282,1,1282,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Your description was very insightful.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
"143",143,1692006817838,"14/08/2023 09:53:37",1692010417838,1,"14/08/2023 11:53:37",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",70,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
"144",144,1692006820060,"14/08/2023 09:53:40",1692010420060,1,"14/08/2023 11:53:40",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",71,"Task","Screen 1","113qg5",1,"response","That was perfect.",2217,2200,2217,2217,2200,2217,1,2217,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","That was decent.","Task",NA,NA,NA,"SUPPRF20908"
"145",145,1692006821803,"14/08/2023 09:53:41",1692010421803,1,"14/08/2023 11:53:41",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",71,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","That was decent.","Task",NA,NA,NA,"SUPPRF20908"
"146",146,1692006822809,"14/08/2023 09:53:42",1692010422809,1,"14/08/2023 11:53:42",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",72,"Task","Screen 1","113qg5",1,"response","That was perfect.",1000,983,1000,1000,983,1000,1,1000,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF20908"
"147",147,1692006824552,"14/08/2023 09:53:44",1692010424552,1,"14/08/2023 11:53:44",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",72,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF20908"
"148",148,1692006825608,"14/08/2023 09:53:45",1692010425608,1,"14/08/2023 11:53:45",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",73,"Task","Screen 1","113qg5",1,"response","That was perfect.",1050,1033,1050,1050,1033,1050,1,1050,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You came across really well.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
"149",149,1692006827351,"14/08/2023 09:53:47",1692010427351,1,"14/08/2023 11:53:47",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",73,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You came across really well.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
