"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
1,1711660900220,"28/03/2024 21:21:40",1711646500220,-4,"28/03/2024 13:21:40",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF79175"
2,1711660903677,"28/03/2024 21:21:43",1711646503677,-4,"28/03/2024 13:21:43",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3289.19999995232,3283.4,3289.19999995232,3289.19999995232,3283.4,3289.19999995232,1,3289.19999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF79175"
3,1711660908259,"28/03/2024 21:21:48",1711646508259,-4,"28/03/2024 13:21:48",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4589.29999995232,4583.2,4589.29999995232,4589.29999995232,4583.2,4589.29999995232,1,4589.29999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF79175"
4,1711660935439,"28/03/2024 21:22:15",1711646535439,-4,"28/03/2024 13:22:15",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",27183.7,27167.1,27183.7,27183.7,27167.1,27183.7,1,27183.7,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF79175"
5,1711660980375,"28/03/2024 21:23:00",1711646580375,-4,"28/03/2024 13:23:00",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",44955.1000000954,44947.7,44955.1000000954,44955.1000000954,44947.7,44955.1000000954,1,44955.1000000954,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF79175"
6,1711660990766,"28/03/2024 21:23:10",1711646590766,-4,"28/03/2024 13:23:10",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",10398.9000000954,10385.3,10398.9000000954,10398.9000000954,10385.3,10398.9000000954,1,10398.9000000954,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF79175"
7,1711660995693,"28/03/2024 21:23:15",1711646595693,-4,"28/03/2024 13:23:15",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4939.99999995231,4932.39999999999,4939.99999995231,4939.99999995231,4932.39999999999,4939.99999995231,1,4939.99999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF79175"
8,1711661000193,"28/03/2024 21:23:20",1711646600193,-4,"28/03/2024 13:23:20",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4507.8,4500.3,4507.8,4507.8,4500.3,4507.8,1,4507.8,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF79175"
9,1711661003073,"28/03/2024 21:23:23",1711646603073,-4,"28/03/2024 13:23:23",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2887.70000004768,2883.3,2887.70000004768,2887.70000004768,2883.3,2887.70000004768,1,2887.70000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF79175"
10,1711661003083,"28/03/2024 21:23:23",1711646603083,-4,"28/03/2024 13:23:23",172741,4,"task-kvtv",NA,36584341,NA,"complete",NA,"6605dc5f395b11e58f227819","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF79175"
1,1711663955741,"28/03/2024 22:12:35",1711649555741,-4,"28/03/2024 14:12:35",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF25358"
2,1711663970590,"28/03/2024 22:12:50",1711649570590,-4,"28/03/2024 14:12:50",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",13994.9,13985.6,13994.9,13994.9,13985.6,13994.9,1,13994.9,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF25358"
3,1711664005249,"28/03/2024 22:13:25",1711649605249,-4,"28/03/2024 14:13:25",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",34668.5999999523,34653.5,34668.5999999523,34668.5999999523,34653.5,34668.5999999523,1,34668.5999999523,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF25358"
4,1711664025326,"28/03/2024 22:13:45",1711649625326,-4,"28/03/2024 14:13:45",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",20092.6999999762,20086.3,20092.6999999762,20092.6999999762,20086.3,20092.6999999762,1,20092.6999999762,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF25358"
5,1711664051216,"28/03/2024 22:14:11",1711649651216,-4,"28/03/2024 14:14:11",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",25896.1999999285,25886.6,25896.1999999285,25896.1999999285,25886.6,25896.1999999285,1,25896.1999999285,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF25358"
6,1711664086076,"28/03/2024 22:14:46",1711649686076,-4,"28/03/2024 14:14:46",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",34868.9999999046,34854.7,34868.9999999046,34868.9999999046,34854.7,34868.9999999046,1,34868.9999999046,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF25358"
7,1711664096226,"28/03/2024 22:14:56",1711649696226,-4,"28/03/2024 14:14:56",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",10165.2999999046,10150,10165.2999999046,10165.2999999046,10150,10165.2999999046,1,10165.2999999046,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF25358"
8,1711664105411,"28/03/2024 22:15:05",1711649705411,-4,"28/03/2024 14:15:05",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",9199.39999992849,9184.40000000002,9199.39999992849,9199.39999992849,9184.40000000002,9199.39999992849,1,9199.39999992849,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF25358"
9,1711664111935,"28/03/2024 22:15:11",1711649711935,-4,"28/03/2024 14:15:11",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",6539.5999999523,6534.09999999998,6539.5999999523,6539.5999999523,6534.09999999998,6539.5999999523,1,6539.5999999523,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF25358"
10,1711664111947,"28/03/2024 22:15:11",1711649711947,-4,"28/03/2024 14:15:11",172741,4,"task-kvtv",NA,36586463,NA,"complete",NA,"6605e26ac624b5ffb8fd71f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF25358"
1,1711679494379,"29/03/2024 02:31:34",1711665094379,-4,"28/03/2024 18:31:34",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF99995"
2,1711679499216,"29/03/2024 02:31:39",1711665099216,-4,"28/03/2024 18:31:39",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3792.59999999404,3783.2,3792.59999999404,3792.59999999404,3783.2,3792.59999999404,1,3792.59999999404,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF99995"
3,1711679502003,"29/03/2024 02:31:42",1711665102003,-4,"28/03/2024 18:31:42",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2796.3,2783.2,2796.3,2796.3,2783.2,2796.3,1,2796.3,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF99995"
4,1711679513818,"29/03/2024 02:31:53",1711665113818,-4,"28/03/2024 18:31:53",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11828.199999994,11816.2,11828.199999994,11828.199999994,11816.2,11828.199999994,1,11828.199999994,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF99995"
5,1711679522150,"29/03/2024 02:32:02",1711665122150,-4,"28/03/2024 18:32:02",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8343.69999998212,8333.1,8343.69999998212,8343.69999998212,8333.1,8343.69999998212,1,8343.69999998212,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF99995"
6,1711679526498,"29/03/2024 02:32:06",1711665126498,-4,"28/03/2024 18:32:06",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",4358.69999997616,4349.7,4358.69999997616,4358.69999997616,4349.7,4358.69999997616,1,4358.69999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF99995"
7,1711679531738,"29/03/2024 02:32:11",1711665131738,-4,"28/03/2024 18:32:11",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5248.19999999404,5233.2,5248.19999999404,5248.19999999404,5233.2,5248.19999999404,1,5248.19999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF99995"
8,1711679534884,"29/03/2024 02:32:14",1711665134884,-4,"28/03/2024 18:32:14",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3161.79999997616,3149.9,3161.79999997616,3161.79999997616,3149.9,3161.79999997616,1,3161.79999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF99995"
9,1711679537650,"29/03/2024 02:32:17",1711665137650,-4,"28/03/2024 18:32:17",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2778.09999999404,2766.5,2778.09999999404,2778.09999999404,2766.5,2778.09999999404,1,2778.09999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF99995"
10,1711679537656,"29/03/2024 02:32:17",1711665137656,-4,"28/03/2024 18:32:17",172741,4,"task-kvtv",NA,36590641,NA,"complete",NA,"660625bb119605ef6a2d3714","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1436x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF99995"
1,1711686581462,"29/03/2024 04:29:41",1711668581462,-5,"28/03/2024 18:29:41",172741,4,"task-kvtv",NA,36591152,NA,"complete",NA,"660637c0e4856c1012c4e944","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Failed AC2","Passed AC1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF72262"
2,1711686584962,"29/03/2024 04:29:44",1711668584962,-5,"28/03/2024 18:29:44",172741,4,"task-kvtv",NA,36591152,NA,"complete",NA,"660637c0e4856c1012c4e944","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3394,3380.2,3394,3394,3380.2,3394,1,3394,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF72262"
3,1711686587686,"29/03/2024 04:29:47",1711668587686,-5,"28/03/2024 18:29:47",172741,4,"task-kvtv",NA,36591152,NA,"complete",NA,"660637c0e4856c1012c4e944","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2739.40000014305,2730.5,2739.40000014305,2739.40000014305,2730.5,2739.40000014305,1,2739.40000014305,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF72262"
4,1711686599908,"29/03/2024 04:29:59",1711668599908,-5,"28/03/2024 18:29:59",172741,4,"task-kvtv",NA,36591152,NA,"complete",NA,"660637c0e4856c1012c4e944","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",12230.7000000954,12221.7,12230.7000000954,12230.7000000954,12221.7,12230.7000000954,1,12230.7000000954,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF72262"
5,1711686611306,"29/03/2024 04:30:11",1711668611306,-5,"28/03/2024 18:30:11",172741,4,"task-kvtv",NA,36591152,NA,"complete",NA,"660637c0e4856c1012c4e944","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",11406.8000000477,11405.1,11406.8000000477,11406.8000000477,11405.1,11406.8000000477,1,11406.8000000477,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF72262"
